index	#1 Label	#2 Count	#3 String
4050	1,0	2	All Americans are heartbroken by yet another attack on a school. We should lift up in prayer the victims &amp; their families. And we should all be grateful for the police officers and for the teachers &amp; students of #SantaFeHighSchool whose brave actions saved lives today. ||||| @marcorubio Bullshit translator: All Americans are heartbroken by yet another senator sell-out to the NRA. We should lift up in solidarity to PREVENT mass school shootings, so that we won't need to just pray for victims and their families. 1/2
4051	1,1	2	Just a quick tip as you write #GunControl or #GunReform tweets, this mass murder was not done with an AR-15.  It was committed with a shotgun and .38 owned by the father.  Regardless all guns kill.  *I don't want people challenging your posts over a point like this. ||||| There's something seriously wrong with us that we fight about what kind of gun a shooter used instead of how to prevent any gun from being used to kill schoolchildren.  #NotOneMore #GunControlNow  #GunReformNow [URL]
4052	1,3	2	WTF is wrong with America? Are we really this barbaric and uncivilized? #GunControlNow #SantaFeHigh [URL] ||||| What’s wrong w the US is the NRA &amp; the GOP! They are sick &amp; twisted all because of $$!!! [URL]
4053	1,3	2	i attend santa fe high school. twice in the past 3 months i have been on lockdown for an active shooter. im tired of this constant fear ||||| @semisonics I’m so sorry you are living with this BS. I promise you, my friends and I are voting against all who accept NRA $. No words for your pain. Take care of yourself. #Resist
4054	1,0	2	When I asked @presssec what the WH is doing about mass shootings, Sanders said the admin’s school safety commission was “activated today” and will meet next week. The commission has only met once since Parkland school shooting per [URL]  [URL] ||||| More bullshit [URL]
4055	1,1	2	I am fighting not to lose hope that anything can be done to stop gun violence. 2nd Amd keeps us from doing what really needs to be done to make our schools as safe as in other countries. Best we can do is make mass shootings less deadly, not prevent them. #SantaFeHighSchool ||||| @JonRiley7 The fake second amend on fox and nra is not the actual real one The entire total is balance! Says clear but not read by salesmen "No person not hale and hearty, no person12years of age or more than54"this thus in our lingo means no sick mental physicalNo access!fox limbabanned
4056	1,0	2	Please explain how it’s the NRA’s fault!  Andrew Cuomo calls on Trump to ‘DO SOMETHING’ (about the NRA) in wake of Santa Fe shooting ↘️  [URL] ||||| @gr8tjude What did the NRA do ? What have you lying pieces of crap do . You have caused this problem with all your evil crap When you refuse to help build this country all of you socialist pigs you are the problem not the NFA or Trump but you clowns
4057	1,1	2	Jason Chaffetz blames school shooting on 'politically correct culture' [URL] ||||| Of course he does. Nobody is surprised to hear ignorant bullshit from this guy. [URL]
4058	1,1	2	"It has become a familiar pattern in the all-too-common aftermath of U.S. school shootings: A barrage of online misinformation, seemingly designed to cloud the truth or win political points." [URL] ||||| This is exactly why we are so divided as a country - there is an army of trolls eagerly waiting to spread lies every chance they can to score political points and deflect from the truth that our gun worshipping culture is the real cause of all this pain #NRABloodMoney [URL]
4060	1,1	2	And now it’s the #RoyalWedding on your timeline.   Congratulations, America, we’ve become desensitized to the mass murder of children. ||||| @cameron_kasky .... about starting an anti- NRA organization made up of people for sensible gun control including gun owners who can support like minded laws and politicans who the NRA may be attacking. We need to make the NRA irrevelent.
4062	1,0	2	Tough to sleep thinking about those senseless killings in Santa Fe / politicians with same rhetoric after all 22 school killings / our prayers / thoughts with all of u / give me a break // where the hell is the ACTION / too many guns r in the hands of sickos / It MUST STOP! ||||| @DickieV The first step is to stop spreading false information. The oft cited “22 school shootings this year” is falsely inflated to intentionally deceive. Stop spreading BS. [URL]
4063	1,1	2	Art Acevedo, the chief of the Houston Police Department, says he's heard enough arguments about gun rights after a deadly mass shooting tore apart another community on Friday [URL] [URL] ||||| This is a perfect example of a real compassionate individual who is sick of NRA funded politicians phony prayers and their shameful inaction on gun control...Chief Acevedo is a role model on this issue ! [URL]
4064	1,1	2	I've posted this after other shootings, but it's worth repeating.....  A smart gun, in which only the registered owner can shoot the weapon, would have prevented yesterday's tragedy.  But the NRA is against making smart guns. They seem to be against saving lives also! ||||| The @NRA is wrong. #SmartGuns #SmartGunReformNow [URL]
4065	1,1	2	How dumb can you get? Turn schools into firetraps because corrupt politicians are too scared to confront the NRA.  Ban Doors, Not Guns, to Stop School Shootings, Dan Patrick Says [URL] ||||| Such a f-ing embarrassment.  God I HOPE TEXANS that are NOT republicans VOTE in 2018! Such bs....@MichaelAvenatti can you come to Texas next and get rid of the mafia bosses here, Please? [URL]
4066	1,1	2	Another school shooting tonight, this time at a High School Graduation in Georgia. Are you kidding me? [URL] ||||| wow what’s wrong with people [URL]
4069	1,0	2	A Texas official blames school shooting in part on "too many entrances and too many exits" on the campus [URL] [URL] ||||| Too may guns in the wrong hands, easily available. Could that be the reason ? @MomsDemand @JustWhatNowWhy @maddow #neveragain #banguns @ChangeTheRef #parkland #sandyhook #LasVegasShooting #SantaFeShooting [URL]
4071	1,1	2	98% of all mass shootings occur in gun-free zones. ||||| @The_Trump_Train @2oldschues ... Libtards either don’t get it or they are paid &amp; protected to spread false info... I suspect they are paid to fight against @NRA and @realDonaldTrump supporters... Follow the corrupt money trail for the real truth..  @therealroseanne @EricTrump [URL]
4074	1,0	2	I hereby demand, and will do so officially tomorrow, that the Department of Justice look into whether or not the FBI/DOJ infiltrated or surveilled the Trump Campaign for Political Purposes - and if any such demands or requests were made by people within the Obama Administration! ||||| 10 people died in a mass school shooting on Friday. How quickly you've already forgotten and your insincere condolences. We demand that you take action to prevent more tragedies like this from occurring! Instead, all that you're worried about is yourself and your paranoia. [URL]
4076	1,0	2	Courageous Sen. Elizabeth Warren Pledges To Never Take Money From The NRA. They Aren't Offering Any. [URL] ||||| "Drowning Man Courageously Refuses Glass of Water" #LiberalismIsAMentalDisorder #FakeNews [URL]
4077	1,3	2	I live, vote, work and am a gun owner in Texas.  There is clear difference between Ted Cruz and @BetoORourke on guns.  Beto is for common sense gun reform and isn’t in the pocket of the NRA.  If you have a head and heart, the choice is clear. ||||| So You, Mathew and O'Liar are birds of the same feather? [URL]
4079	1,1	2	Bernie Sanders is a moron. 💥 #2A [URL] ||||| Bernie uses the same defunct "logic" about gun control as he does to justify socialism. He also doesn't mind lying and cheating. [URL]
4081	1,1	2	NEW: The Santa Fe High School gunman killed a classmate, Shana Fisher, who had turned down his advances, her mother tells us. Shana finally stood up to him and embarrassed him in class, and "a week later he opens fire on everyone he didn't like." [URL] ||||| Jesus bloody Christ, they even give her name. What the hell is wrong with people? Find a way to blame a horrific school shooting on a girl who actually died in the shooting. [URL]
4082	1,0	2	More great economic news this week: - Jobless claims near 4️⃣8️⃣-year low - 7️⃣2️⃣% of manufacturers increasing wages or benefits - 2️⃣1️⃣% increase in capital expenditures. - 1️⃣7️⃣ Pennsylvania utility companies lowering rates [URL] ||||| @SpeakerRyan Will you please cut the bs and focus on common sense gun laws, healthcare for everyone, DACA &amp; a Dream Act, &amp; reining in an unfit president who is dangerously out of control. #ComplicitGOP @PeterRoskam
4083	1,3	2	The NRA has linked school violence to Ritalin -- and a medical expert says there's "no evidence whatsoever" to support the group's claim [URL] [URL] ||||| @CBSNews Fabricating and BS is part of the DNA of NRA !
4084	1,1	2	Animals are delightful. The nastiest name you could call anyone is Trump. #animals #MS13  White House doubles down on Trump's MS-13 'animals' label - ABC News - [URL]  via @ABC ||||| ABSOLUTELY! There is no nastier word than "trump"! Those MS-13 people, the Repub congressmen who enable the nastiest person to ever set foot in the White House, the NRA officials who buy our representatives, putin et al, spambo's 3 oldest offspring, all "trump". #trumptrash [URL]
4085	1,0	2	You’re not going to fix it by taking away law abiding citizens rights and the NRA has nothing to do with it!  Bernie Sanders: NRA to blame for lack of action on gun control ↘️ [URL] ||||| BS Bernie! Bernice is like Hitler, take away the guns, then what? Freedom? Rights? Bernie is a communist! [URL]
4087	1,1	2	The hell are you talking about @tedcruz? When Greg Abbott rammed campus carry down UT's throat, the protestors outnumbered the supporters.  Speak for yourself, Felito. Not our kids. [URL] ||||| @fawfulfan @tedcruz @SenTedCruz Oh Teddy you're lying. This TX mother with s child in a TX school definitely wants gun control
4088	1,0	2	4yr old accidentally shoots and kills 2yr old brother.  This type of accident happens once a week on average since the beginning of 2016.  The NRA regularly lobbies against safe storage laws.   [URL] ||||| This is fucking stupid.  Adults who leave guns lying around so children can easily find them should be held accountable when something this horrific happens.  There are two victims here: the dead child and child left who will have to grow up knowing he killed his brother. [URL]
